show_id,show,show_ja,date,episode,segment,name_ja,metadata,knightscoop_host,knightscoop_detective,knightscoop_location
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-11-29,427,6,小ネタ集・北海道編 洗顔は濡れタオルで顔をゴシゴシ！,"ホスト:景山民夫, 探偵: 桂小枝, 位置: 兵庫県宝塚市",景山民夫,桂小枝,兵庫県宝塚市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-11-29,427,7,庭先で自然薯掘り,"ホスト:景山民夫, 探偵: 北野誠, 位置: 大阪府摂津市",景山民夫,北野誠,大阪府摂津市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,1,20年前の天才ピアノ少女,"ホスト:掛布雅之, 探偵: 間寛平, 位置: 兵庫県宍粟郡",掛布雅之,間寛平,兵庫県宍粟郡
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,2,パラダイス「なんだこりゃ丸」,"ホスト:掛布雅之, 探偵: 桂小枝, 位置: 大阪府島本町",掛布雅之,桂小枝,大阪府島本町
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,3,生命線が長いと長生きするのか？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 静岡県",掛布雅之,立原啓裕,静岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,4,お年寄りはファフィフフェフォがいえない？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 大阪府吹田市",掛布雅之,立原啓裕,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,5,「たてたて、よこよこ、丸書いてチョン」で何が描ける？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 大阪府門真市",掛布雅之,立原啓裕,大阪府門真市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,6,エッチな本やビデオを見ると鼻血が出る？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 北九州市",掛布雅之,立原啓裕,北九州市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,7,なぜ、ゲンコツに息を吹掛ける？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 仙台市",掛布雅之,立原啓裕,仙台市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-06,428,8,おばあちゃんがお風呂に入ると手のシワは？,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 大阪府豊中市",掛布雅之,立原啓裕,大阪府豊中市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-13,429,1,体毛で筆作り,"ホスト:掛布雅之, 探偵: 石田靖, 位置: 大阪市天王寺区",掛布雅之,石田靖,大阪市天王寺区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-13,429,2,汚い部屋を見たい！,"ホスト:掛布雅之, 探偵: 長原成樹, 位置: 奈良県奈良市",掛布雅之,長原成樹,奈良県奈良市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-13,429,3,先生を尾行したい,"ホスト:掛布雅之, 探偵: 北野誠, 位置: 大阪府摂津市",掛布雅之,北野誠,大阪府摂津市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-20,430,1,スミで消された軍事郵便,"ホスト:吉村作治, 探偵: 立原啓裕, 位置: 兵庫県滝野町",吉村作治,立原啓裕,兵庫県滝野町
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-20,430,2,天の神様の言う通り,"ホスト:吉村作治, 探偵: 桂小枝, 位置: 大阪市都島区",吉村作治,桂小枝,大阪市都島区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-20,430,3,プレゼントの実態,"ホスト:吉村作治, 探偵: 長原成樹, 位置: 大阪市中央区",吉村作治,長原成樹,大阪市中央区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-27,431,1,94/06/10 高知の九龍城 軍艦島マンション,"ホスト:リクエスト特集, 探偵: 桂小枝, 位置: 大阪市阿倍野区",リクエスト特集,桂小枝,大阪市阿倍野区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-27,431,2,94/09/02 暴れん坊将軍の馬に乗りたい,"ホスト:リクエスト特集, 探偵: 立原啓裕, 位置: 神奈川県小田原市",リクエスト特集,立原啓裕,神奈川県小田原市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-27,431,3,95/04/21 巨大シジミを料理する,"ホスト:リクエスト特集, 探偵: ジミー大西, 位置: ",リクエスト特集,ジミー大西,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1996-12-27,431,4,96/09/20 50年前の初恋の女性,"ホスト:リクエスト特集, 探偵: 石田靖, 位置: 大阪市住吉区",リクエスト特集,石田靖,大阪市住吉区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-03,432,1,第４回アカデミー大賞,"ホスト:, 探偵: , 位置: ",,,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-10,433,1,マジシャンになりたい小学生,"ホスト:吉村作治, 探偵: 北野誠, 位置: 奈良県奈良市",吉村作治,北野誠,奈良県奈良市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-10,433,2,私の特技自慢,"ホスト:吉村作治, 探偵: 長原成樹, 位置: 大阪市城東区",吉村作治,長原成樹,大阪市城東区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-10,433,3,若様に会いたい！,"ホスト:吉村作治, 探偵: 石田靖, 位置: 広島県東広島市",吉村作治,石田靖,広島県東広島市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-17,434,1,24時間ママチャリの旅,"ホスト:福井敏雄, 探偵: 北野誠, 位置: 兵庫県姫路市",福井敏雄,北野誠,兵庫県姫路市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-17,434,2,伊万里のフリチン村,"ホスト:福井敏雄, 探偵: 桂小枝, 位置: 佐賀県伊万里市",福井敏雄,桂小枝,佐賀県伊万里市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-17,434,3,風呂屋さんは石川県出身が多い,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 石川県金沢市",福井敏雄,長原成樹,石川県金沢市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-24,435,1,坂田利夫さんの返事,"ホスト:景山民夫, 探偵: 石田靖, 位置: 大阪府八尾市",景山民夫,石田靖,大阪府八尾市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-24,435,2,幻の屋根付き四輪自転車,"ホスト:景山民夫, 探偵: 長原成樹, 位置: 大阪府枚方市",景山民夫,長原成樹,大阪府枚方市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-24,435,3,鼻に入りっぱなしの１円玉,"ホスト:景山民夫, 探偵: 北野誠, 位置: 名古屋市",景山民夫,北野誠,名古屋市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-31,436,1,謎の言葉を残した先輩,"ホスト:景山民夫, 探偵: 桂小枝, 位置: 大阪府東大阪市",景山民夫,桂小枝,大阪府東大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-31,436,2,マネキンと結婚したい,"ホスト:景山民夫, 探偵: 間寛平, 位置: 大阪市",景山民夫,間寛平,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-01-31,436,3,交換日記の先生,"ホスト:景山民夫, 探偵: 立原啓裕, 位置: 大阪府吹田市",景山民夫,立原啓裕,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-07,437,1,汚いケツの人を探せ,"ホスト:福井敏雄, 探偵: 間寛平, 位置: 大阪府高槻市",福井敏雄,間寛平,大阪府高槻市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-07,437,2,冬でも半ズボンの子供,"ホスト:福井敏雄, 探偵: 石田靖, 位置: 大阪市",福井敏雄,石田靖,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-07,437,3,結婚できたら３万円,"ホスト:福井敏雄, 探偵: 桂小枝, 位置: 大阪府枚方市",福井敏雄,桂小枝,大阪府枚方市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-14,438,1,かけっこ１等賞の証明,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府吹田市",キダ・タロー,長原成樹,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-14,438,2,秋田の母,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 秋田県北秋田郡",キダ・タロー,立原啓裕,秋田県北秋田郡
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-14,438,3,都会の雪の楽しみ方,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 新潟県上越市",キダ・タロー,石田靖,新潟県上越市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-21,439,1,忘れ物のビデオフィルム,"ホスト:オスマン・
サンコン, 探偵: 石田靖, 位置: 大阪市港区","オスマン・
サンコン",石田靖,大阪市港区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-21,439,2,天然植物リンス,"ホスト:オスマン・
サンコン, 探偵: 長原成樹, 位置: 兵庫県三木市","オスマン・
サンコン",長原成樹,兵庫県三木市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-21,439,3,賀茂川の源流を探せ,"ホスト:オスマン・
サンコン, 探偵: 桂小枝, 位置: 京都市","オスマン・
サンコン",桂小枝,京都市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-28,440,1,謎の遊び・オッサンたたき,"ホスト:オスマン・
サンコン, 探偵: 北野誠, 位置: 大阪市生野区","オスマン・
サンコン",北野誠,大阪市生野区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-28,440,2,かまどで炊くご飯,"ホスト:オスマン・
サンコン, 探偵: 立原啓裕, 位置: 神戸市西区","オスマン・
サンコン",立原啓裕,神戸市西区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-02-28,440,3,モチを食べると眠る家族,"ホスト:オスマン・
サンコン, 探偵: 長原成樹, 位置: 仙台市","オスマン・
サンコン",長原成樹,仙台市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-07,441,1,謎の魔術師・平川先生,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 広島県福山市",福井敏雄,長原成樹,広島県福山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-07,441,2,ひいおじいちゃんの杉山時計,"ホスト:福井敏雄, 探偵: 立原啓裕, 位置: 大阪府堺市",福井敏雄,立原啓裕,大阪府堺市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-07,441,3,オカマの仕種の謎,"ホスト:福井敏雄, 探偵: 北野誠, 位置: 大阪市阿倍野区",福井敏雄,北野誠,大阪市阿倍野区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-14,442,1,幻の松みどり,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 岡山県岡山市",キダ・タロー,石田靖,岡山県岡山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-14,442,2,昔の絵本を完成させて,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 兵庫県尼崎市",キダ・タロー,間寛平,兵庫県尼崎市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-14,442,3,パラダイス・喫茶「バテレン」,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府堺市",キダ・タロー,桂小枝,大阪府堺市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-21,443,1,ちょうえいさんに会いたい,"ホスト:若林正人, 探偵: 長原成樹, 位置: 新潟県新潟市",若林正人,長原成樹,新潟県新潟市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-21,443,2,ＢＧＭで泣く女,"ホスト:若林正人, 探偵: 桂小枝, 位置: 滋賀県大津市",若林正人,桂小枝,滋賀県大津市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-21,443,3,幻のお好み焼屋さん,"ホスト:若林正人, 探偵: 立原啓裕, 位置: 神戸市北区",若林正人,立原啓裕,神戸市北区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-28,444,1,96/10/25 電車より速い大和川下り,"ホスト:総集編, 探偵: 長原成樹, 位置: 大阪府豊中市",総集編,長原成樹,大阪府豊中市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-28,444,2,97/01/31 マネキンと結婚したい,"ホスト:総集編, 探偵: 間寛平, 位置: 大阪市",総集編,間寛平,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-28,444,3,96/08/23 宮崎のパラダイス だるまの里,"ホスト:総集編, 探偵: 桂小枝, 位置: 大阪市北区",総集編,桂小枝,大阪市北区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-03-28,444,4,96/11/01 徹夜をしたい小学生,"ホスト:総集編, 探偵: 石田靖, 位置: 神戸市中央区",総集編,石田靖,神戸市中央区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-04,445,1,風船ばあさんを捜せ,"ホスト:若林正人, 探偵: 間寛平, 位置: 岡山県岡山市",若林正人,間寛平,岡山県岡山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-04,445,2,おごる約束をした恩師,"ホスト:若林正人, 探偵: 石田靖, 位置: 福岡市",若林正人,石田靖,福岡市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-04,445,3,ヘビの皮むきの謎,"ホスト:若林正人, 探偵: 北野誠, 位置: 大阪府八尾市",若林正人,北野誠,大阪府八尾市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-11,446,1,置き去りにしたバイク,"ホスト:掛布雅之, 探偵: 石田靖, 位置: 兵庫県姫路市",掛布雅之,石田靖,兵庫県姫路市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-11,446,2,命の恩人の感触,"ホスト:掛布雅之, 探偵: 長原成樹, 位置: 大阪府堺市",掛布雅之,長原成樹,大阪府堺市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-11,446,3,決死！無人島サバイバル,"ホスト:掛布雅之, 探偵: 北野誠, 位置: 山口県岩国市",掛布雅之,北野誠,山口県岩国市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-18,447,1,世紀の発見!?恐竜の化石,"ホスト:掛布雅之, 探偵: 桂小枝, 位置: 神戸市北区",掛布雅之,桂小枝,神戸市北区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-18,447,2,純愛の新婚夫婦,"ホスト:掛布雅之, 探偵: 長原成樹, 位置: 名古屋市",掛布雅之,長原成樹,名古屋市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-18,447,3,40年前の春巻の味,"ホスト:掛布雅之, 探偵: 立原啓裕, 位置: 和歌山県和歌山市",掛布雅之,立原啓裕,和歌山県和歌山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-25,448,1,居候させてくれた恩人,"ホスト:福井敏雄, 探偵: 北野誠, 位置: 兵庫県川西市",福井敏雄,北野誠,兵庫県川西市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-25,448,2,謎の土のシャンプー,"ホスト:福井敏雄, 探偵: 立原啓裕, 位置: 大阪府八尾市",福井敏雄,立原啓裕,大阪府八尾市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-04-25,448,3,ヤギの乳ごはん,"ホスト:福井敏雄, 探偵: 間寛平, 位置: 大阪市鶴見区",福井敏雄,間寛平,大阪市鶴見区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-02,449,1,岐阜城を一夜攻め,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 岐阜県岐阜市",キダ・タロー,石田靖,岐阜県岐阜市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-02,449,2,秋田のパラダイス 秋乃宮博物館,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 秋田県",キダ・タロー,桂小枝,秋田県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-02,449,3,恩人のトラック運転手,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 広島市",キダ・タロー,長原成樹,広島市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-09,450,1,消えた豆腐屋さん,"ホスト:吉村作治, 探偵: 立原啓裕, 位置: 大阪府堺市",吉村作治,立原啓裕,大阪府堺市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-09,450,2,恐怖のベビーシッター,"ホスト:吉村作治, 探偵: 北野誠, 位置: 和歌山県和歌山市",吉村作治,北野誠,和歌山県和歌山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-09,450,3,10年前に私に出した手紙,"ホスト:吉村作治, 探偵: 間寛平, 位置: 新潟県豊栄市",吉村作治,間寛平,新潟県豊栄市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-16,451,1,マムシに守られた秘湯 鶴の湯・亀の湯,"ホスト:吉村作治, 探偵: 石田靖, 位置: 札幌市",吉村作治,石田靖,札幌市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-16,451,2,謎の車・トラバント,"ホスト:吉村作治, 探偵: 桂小枝, 位置: 静岡県湖西市",吉村作治,桂小枝,静岡県湖西市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-16,451,3,天才オラウータン登場,"ホスト:吉村作治, 探偵: 長原成樹, 位置: 広島市",吉村作治,長原成樹,広島市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-23,452,1,宿命のライバル！是枝くん,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 岡山県倉敷市",福井敏雄,長原成樹,岡山県倉敷市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-23,452,2,淀川のカキ,"ホスト:福井敏雄, 探偵: 桂小枝, 位置: 大阪市城東区",福井敏雄,桂小枝,大阪市城東区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-23,452,3,財布の中身,"ホスト:福井敏雄, 探偵: 立原啓裕, 位置: 大阪府豊中市",福井敏雄,立原啓裕,大阪府豊中市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-30,453,1,幻の激辛唐辛子,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 大阪府交野市",キダ・タロー,石田靖,大阪府交野市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-30,453,2,兄弟ゲンカがしたい,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府東大阪市",キダ・タロー,長原成樹,大阪府東大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-05-30,453,3,消えたゴム跳び,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府豊中市",キダ・タロー,北野誠,大阪府豊中市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-06,454,1,幻の冬中夏草,"ホスト:景山民夫, 探偵: 桂小枝, 位置: 兵庫県西宮市",景山民夫,桂小枝,兵庫県西宮市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-06,454,2,あびこ道商店街を救え,"ホスト:景山民夫, 探偵: 間寛平, 位置: 東京都",景山民夫,間寛平,東京都
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-06,454,3,取り立て屋成樹 Part４,"ホスト:景山民夫, 探偵: 長原成樹, 位置: 神戸市",景山民夫,長原成樹,神戸市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-13,455,1,六甲の謎のトンネル,"ホスト:景山民夫, 探偵: 北野誠, 位置: 大阪市",景山民夫,北野誠,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-13,455,2,タガメを探せ,"ホスト:景山民夫, 探偵: 石田靖, 位置: 京都府宇治市",景山民夫,石田靖,京都府宇治市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-13,455,3,給食のライバルに会いたい,"ホスト:景山民夫, 探偵: 立原啓裕, 位置: 大阪府吹田市",景山民夫,立原啓裕,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-20,456,1,おごってくれない社長,"ホスト:福井敏雄, 探偵: 間寛平, 位置: 山口県",福井敏雄,間寛平,山口県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-20,456,2,坪尻駅の乗降客,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 徳島県徳島市",福井敏雄,長原成樹,徳島県徳島市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-20,456,3,幻の包装名人,"ホスト:福井敏雄, 探偵: 北野誠, 位置: 福岡市",福井敏雄,北野誠,福岡市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-27,457,1,山村留学の娘を見たい,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 神戸市",キダ・タロー,桂小枝,神戸市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-27,457,2,ピンホール写真を撮りたい,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県尼崎市",キダ・タロー,石田靖,兵庫県尼崎市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-06-27,457,3,吉本新喜劇のテーマ,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 奈良県生駒市",キダ・タロー,立原啓裕,奈良県生駒市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-04,458,1,ケンカに負けたばばきんや君,"ホスト:オスマン・
サンコン, 探偵: 長原成樹, 位置: 愛知県尾張旭市","オスマン・
サンコン",長原成樹,愛知県尾張旭市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-04,458,2,父のタイムカプセル,"ホスト:オスマン・
サンコン, 探偵: 間寛平, 位置: 東京都","オスマン・
サンコン",間寛平,東京都
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-04,458,3,帽子屋さんの１日,"ホスト:オスマン・
サンコン, 探偵: 石田靖, 位置: 神戸市垂水区","オスマン・
サンコン",石田靖,神戸市垂水区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-11,459,1,幻の光るコケ,"ホスト:オスマン・
サンコン, 探偵: 北野誠, 位置: 神戸市中央区","オスマン・
サンコン",北野誠,神戸市中央区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-11,459,2,ナイトスクープを教えた漫画,"ホスト:オスマン・
サンコン, 探偵: 長原成樹, 位置: 大阪府枚方市","オスマン・
サンコン",長原成樹,大阪府枚方市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-11,459,3,カミナリオヤジを探せ,"ホスト:オスマン・
サンコン, 探偵: 桂小枝, 位置: 大阪府吹田市","オスマン・
サンコン",桂小枝,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,1,97/04/18 世紀の発見!?恐竜の化石,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 神戸市北区",キダ・タロー,桂小枝,神戸市北区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,2,97/06/06 幻の冬中夏草,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 兵庫県西宮市",キダ・タロー,桂小枝,兵庫県西宮市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,3,94/12/09 素朴な疑問集 恐いモノに追われると速く走れる？,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府高槻市",キダ・タロー,桂小枝,大阪府高槻市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,4,96/04/12 おばあちゃんの手さげ袋,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 奈良県大和郡山市",キダ・タロー,石田靖,奈良県大和郡山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,5,96/03/01 おばあちゃんの謎 何でも食べます！,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県宝塚市",キダ・タロー,石田靖,兵庫県宝塚市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,6,96/03/01 おばあちゃんの謎 70歳以上の人はキスをした事が無い!?,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 大阪市西区",キダ・タロー,石田靖,大阪市西区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,7,96/02/02 ヤゴゲルゲの子守唄,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 神戸市灘区",キダ・タロー,長原成樹,神戸市灘区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,8,96/07/12 カクレンジャーのサスケに会いたい,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府吹田市",キダ・タロー,長原成樹,大阪府吹田市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,9,96/11/22 けんぽ梨がたべたい,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 福岡市",キダ・タロー,間寛平,福岡市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,10,97/04/25 ヤギの乳ごはん,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪市鶴見区",キダ・タロー,間寛平,大阪市鶴見区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,11,97/02/07 汚いケツの人を探せ,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪府高槻市",キダ・タロー,間寛平,大阪府高槻市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,12,96/05/03 タライに乗って琵琶湖を渡る,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 滋賀県守山市",キダ・タロー,北野誠,滋賀県守山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,13,97/01/17 24時間ママチャリの旅,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 兵庫県姫路市",キダ・タロー,北野誠,兵庫県姫路市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-07-25,460,14,97/02/14 秋田の母,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 秋田県北秋田郡",キダ・タロー,立原啓裕,秋田県北秋田郡
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-08-01,461,1,「サイクル野郎」の最終巻,"ホスト:福井敏雄, 探偵: 立原啓裕, 位置: 京都市",福井敏雄,立原啓裕,京都市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-08-01,461,2,超科学ネタ おばあちゃんだけに吠える犬,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 京都市伏見区",福井敏雄,長原成樹,京都市伏見区
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,1997-08-01,461,3,超科学ネタ 右より左のオシリガ痛い！,"ホスト:福井敏雄, 探偵: 長原成樹, 位置: 大阪府堺市",福井敏雄,長原成樹,大阪府堺市
