,date,name,description_ja,season,episode,show_id,show,show_ja
0,2021-06-19, 1. シーズン１ ,イケメン芸能人たちが本気の笑わせ合いバトルを展開！幅広いジャンルで活躍する実力派にして個性派の俳優・山田孝之、圧倒的な存在感でハートフルな芝居から華麗なアクションまでこなす俳優・高橋克典、そして武田真治、JOY、木村昴、島太星（NORD）の6人が“六つどもえ”の大熱戦！,1,S01E01,ikemental,IKEMENTAL,イケメンタル
